text,label
Attention: System maintenance requires customers to re-confirm login credentials. Updte your details immediately to avoid permanent suspension. Access will be permanently removed if not verified soon. - Online Banking Team,Phishing
"yo tax refund approved, verify ur account [LINK] to receive it!!!",Refund Scam
"Your SIM card number has been selected for a ₹25,000 cash reward, claim within 24 hours.",Lottery Scam
"Congratulations! Your number has won ₹1,200 in the KBC lucky draw. Contact us at [PHONE] to claim your prize. ✅",Lottery Scam
"Sir, SIM ka kyc pending hai, by tomorrow morning tak update na kiya toh number band ho jayega 👉",KYC Scam
"Scan the QR code we've sent and enter your PIN to receive your payment of ₹1,200.",UPI Scam
Happy birthday! Hope you have a great day.,Safe
Can you read out the 6-digit code you just received? ⚠️,OTP Scam
"reminder: aapka tax refund approve ho gaya hai, verify karne ke liye OTP bata dijiye",Refund Scam
The gym is closed for maintenance today.,Safe
"We noticed a suspicious login on your PNB account, secure it within 2 hours at [LINK]. ⚠️",Phishing
"OUR SYSTEM JUST SENT SOMETHING TO YOUR NUMBER, TELL ME WHAT IT SHOWS.",OTP Scam
didi ki shaadi ke liye shopping karni hai is weekend!!!,Safe
Your Aadhaar-linked KYC is incomplete. Complete the process at [LINK] to keep your account active.,KYC Scam
Your KYC verification has expired. Please update it before the day ends to avoid account suspension.,KYC Scam
"Hi, Your resume has been shortlisted for a remote internship. Pay a refundable registration fee of ₹3,300 to confirm your seat.",Fake Job
"AAPKE NUMBER PE EK CODE AAYA HOGA, WAHI BATA DIJIYE",OTP Scam
"The new season finale was insane, we need to talk about it. ❗",Safe
BANK VERIFICATION KE LIYE OTP MUJHE FORWARD KAR DO,OTP Scam
"❗ Dear customer, as per the latest RBI directive, all bank accounts must complete re-KYC verification. Our records show that your KYC is currently incomplete. To avoid any interruption to ur banking services, please visit [LINK] and submit the required documents at the earliest",KYC Scam
"Heads up: Job confirmed! Pay ₹25,000 registration fee to start.",Fake Job
"hello, heyy u won ₹4,999 in our lucky draw, msg us on [PHONE] to claim it ✅",Lottery Scam
"yr merchant transaction of ₹10,000 is showing as pending on our end. kindly approve the collect request sent to your registered upi id to complete the settlement.",UPI Scam
My friend asked me to split the dinner bill through your UPI app.,Safe
card temporarily on hold. confirm details: [link],Phishing
"Hello, aaj weather bahut accha hai, chalo ghumne chalte hain",Safe
"government scheme is hiring work-from-home staff for online surveys, join now and earn [amount] daily.",Fake Job
"Dear Customer, Multiple failed login attempts were recorded on your account. Our representative will call you at [PHONE]; please keep your details ready. Team ICICI",Phishing
"Meesho refund approved, verfy bank info now.",Refund Scam
madam Aadhaar KYC update na karne par account block ho jayega 💰,KYC Scam
"good afternoon, this is regarding your recent BHIM UPI transaction which appears to be flagged for review. To release the hold and confirm this was you, our verification system has sent a one-time code to your registered mobile number. Kindly read it out so we can immediately clear the transaction and restore full access to your wallet!!!",OTP Scam
"ok so, bank ne bola hai kyc karwana hai, [LINK] pe details bhar dijiye",KYC Scam
"This is BHIM UPI support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID. ❗",UPI Scam
"REMINDER: YOUR REFUND OF ₹3,300 FROM FLIPKART IS READY. CLICK [LINK] TO CLAIM IT.",Refund Scam
"Your SIM card KYC needs re-verification, or your services may be disconnected in the next 1 hour!!!",KYC Scam
A password change request was raised on your account today. Log in through [LINK] and re-confirm your credentials. Ignoring this message may lead to loss of banking access. Team Canara Bank,Phishing
Heads up: Your KYC verification has expired. Please update it within 30 minutes to avoid account suspension.,KYC Scam
Your Paytm transaction of [AMOUNT] failed. Enter your PIN again to complete it. 💰,UPI Scam
"dear customer, we detected unusual activity on yr account. to prevent temporary suspension, please complete verification through the provided link immediately. sbi takes your account security seriously and this step is necessary to protect your funds!!!",Phishing
"Your SIM card KYC needs re-verification, or your services may be disconnected within 2 hours.",KYC Scam
"This is regarding your pending income tax refund of ₹4,999. Our system was unable to verify your bank account details on file. Please update your information at [LINK] within 48 hours to avoid delay in receiving your refund",Refund Scam
"Hello, Dear User, Your account has been placed under temporary hold pending review. Pls verify your identity using the link below to restore access. Access will be permanently removed if not verified soon. Thank you, Customer Support",Phishing
"To claim your cashback of ₹1,999, accept the collect request sent to your UPI ID.",UPI Scam
JUST SO YOU KNOW - PENDING KYC — RESOLVE TODAY AT [LINK].,KYC Scam
"JUST SO YOU KNOW - THIS IS BHIM UPI SUPPORT, YOUR RECENT PAYMENT FAILED DUE TO A TECHNICAL ERROR. TO REVERSE THE DEDUCTION, PLEASE APPROVE THE REFUND REQUEST WE'VE JUST SENT TO YOUR UPI ID.",UPI Scam
"ghar baithe kaam karo, roz ₹4,999 kamao, Telegram join karo.",Fake Job
Accept the payment request to receive ₹99. ⚠️,UPI Scam
"Hi, madam bijli bill ka refund aana hai, UPI id confirm kar dijiye",Refund Scam
"ok so, Your net banking will be deactivated by tomorrow morning unless you re-verify at [LINK].",Phishing
"SIM ka kyc pending hai, immediately tak update na kiya toh number band ho jayega!!!",KYC Scam
"bhai ye payment request accept kr, ₹25,000 milega",UPI Scam
"The plumber fixed the leak, everything's working fine now.",Safe
let's plan a trip to Manali next month.,Safe
"Dear winner, we are delighted to inform you that your mobile number has been randomly selected in our nationwide lucky draw promotion. You have won a cash prize of ₹99. To claim your winnings, kindly contact our claims department at [PHONE] and provide your bank details for the prize transfer.",Lottery Scam
"Quick update: send otp fast, refund waiting. ✅",OTP Scam
"WE ARE REACHING OUT FROM THE CANARA BANK SECURITY DESK REGARDING SUSPICIOUS ACTIVITY DETECTED ON YOUR ACCOUNT EARLIER TODAY. AS PART OF STANDARD VERIFICATION, A CODE HAS BEEN DISPATCHED TO YOUR PHONE. PLEASE SHARE IT WITH OUR REPRESENTATIVE SO WE CAN CONFIRM YOUR IDENTITY AND PREVENT ANY UNAUTHORIZED WITHDRAWAL FROM TAKING PLACE.",OTP Scam
"Heads up: My uncle almost fell for a fake lottery message, good thing he checked with the bank first.",Safe
👉 Your merchant transaction of ₹799 is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement.,UPI Scam
"Dear Customer, Your debit card has been temporarily blocked as a precaution. Our representative will call you at [PHONE]; please keep your details ready. Failure to act will result in account closure. - HDFC Alerts",Phishing
"btw, hey the bank just sent u a code, what does it say? need it to fix ur account!!!",OTP Scam
"Congrats, you've won a smartphone! Click [LINK]. ⚠️",Lottery Scam
Your UPI ID will be blocked due to incomplete KYC. Update your details at [LINK] by tonight,KYC Scam
can you forward me the group photo from yesterday?,Safe
"bhai ye job easy hai bas video like karni hai, ₹99 milega roz!!!",Fake Job
TRANSFERRED ₹799 TO MY BROTHER FOR HIS COLLEGE FEES VIA UPI.,Safe
Your PhonePe account will be suspended due to pending KYC. Verify now at [LINK].,KYC Scam
"Btw, Good afternoon, this is regarding ur recent Google Pay transaction which appears to be flagged for review. To release the hold and confirm this was you, our verification system has sent a one-time code to your registered mobile number. Kindly read it out so we can immediately clear the transaction and restore full access to your wallet",OTP Scam
"✅ PAN verify nahi hua hai, jaldi kyc complete karo warna account freeze ho jayega",KYC Scam
"Hello, congratulations aap car jeet gaye hain, claim karne ke liye [PHONE] par call karein",Lottery Scam
"checked my [bank] account balance, everything looks fine.",Safe
"✅ As per RBI guidelines, your PNB account KYC must be updated by tonight using the link below: [LINK]",KYC Scam
"Dear winner, we are delighted to inform you that your mobile number has been randomly selected in our nationwide lucky draw promotion. You have won a cash prize of ₹99. To claim yr winnings, kindly contact our claims department at [PHONE] and provide your bank details for the prize transfer.",Lottery Scam
"Check your inbox, there's a number we need for confirmation.",OTP Scam
card block hone se bachane ke liye code batao jaldi.,OTP Scam
"Hi, Selected for online job, deposit ₹99 to activate account.",Fake Job
"DEAR WINNER, WE ARE DELIGHTED TO INFORM YOU THAT YOUR MOBILE NUMBER HAS BEEN RANDOMLY SELECTED IN OUR NATIONWIDE LUCKY DRAW PROMOTION. YOU HAVE WON A CASH PRIZE OF ₹4,999. TO CLAIM YOUR WINNINGS, KINDLY CONTACT OUR CLAIMS DEPARTMENT AT [PHONE] AND PROVIDE YOUR BANK DETAILS FOR THE PRIZE TRANSFER!!!",Lottery Scam
"hey ur wallet kyc expired, sort it here [LINK] befor it stops working.",KYC Scam
"My PhonePe transaction history shows all my recent payments clearly, nothing looks off.",Safe
"PAN verify nahi hua hai, jaldi kyc complete karo warna account freeze ho jayega.",KYC Scam
Your UPI ID will be blocked due to incomplete KYC. Update your details at [LINK] by tomorrow morning.,KYC Scam
"AAPKA NUMBER KBC LUCKY DRAW ME SELECT HUA HAI, ₹2,500 JEETNE KE LIYE [PHONE] PAR CONTACT KAREIN",Lottery Scam
"Your income tax refund of ₹15,000 has been approved. Verify your bank details at [LINK] to receive the amount.",Refund Scam
"💰 Dear customer, as per the latest RBI directive, all bank accounts must complete re-KYC verification. Our records show that your KYC is currently incomplete. To avoid any interruption to your banking services, please visit [LINK] and submit the required documents at the earliest.",KYC Scam
"Booked my train tickets and paid via Paytm, got the confirmation instantly.",Safe
"ENTER UPI PIN TO GET REFUND OF ₹1,200!!!",UPI Scam
You have received a payment request of [AMOUNT] on Google Pay. Approve it to receive the money.,UPI Scam
"bhai transaction fail ho gaya tha, dobara pin dalke approve kar de.",UPI Scam
"btw, PAN verify nahi hua hai, jaldi kyc complete karo warna account freeze ho jayega",KYC Scam
Reminder: Your net banking will be deactivated by tomorrow morning unless you re-verify at [LINK].,Phishing
"Your merchant transaction of ₹4,999 is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement.",UPI Scam
"Collect request sent, accept to recive money.",UPI Scam
"Your Google Pay transaction of ₹10,000 failed. Enter your PIN again to complete it.",UPI Scam
"My BHIM UPI transaction history shows all my recent payments clearly, nothing looks off.",Safe
security notice: confirm identity now — [LINK],Phishing
"Heads up: aapko online job ke liye select kar liya gaya hai, [AMOUNT] registration fee jama karein",Fake Job
"This is Google Pay support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID.",UPI Scam
You have received a payment request of ₹500 on Google Pay. Approve it to receive the money!!!,UPI Scam
"Note: You have received a payment request of ₹15,000 on Paytm. Approve it to receive the money.",UPI Scam
"Btw, The mutual fund SIP got auto-debited from my account today.",Safe
I need to update my KYC at the branch tomorrow.,Safe
"hey i sent a collect request on BHIM UPI for ₹2,500, jus approve it to get the money 👉",UPI Scam
"btw, code plz, urgent verification pending.",OTP Scam
received the confirmation email for my new job offer from the hr team,Safe
"Your Google Pay transaction of ₹1,999 failed. Enter your PIN again to complete it.",UPI Scam
I'll send the presentation slides by tonight.,Safe
"MADAM WO 6 DIGIT CODE PADH KAR SUNAIYE, MAIN VERIFY KAR DUNGA",OTP Scam
"We are reaching out from the Canara Bank security desk regarding suspicious activity detected on your account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place!!!",OTP Scam
your income tax refund of ₹500 has been approved. verify your bank details at [link] to receive the amount.,Refund Scam
👉 hii ur kyc is pending pls updte asap or ur acc will b blocked [LINK],KYC Scam
"Reminder: We are reaching out from the Axis Bank security desk regarding suspicious activity detected on your account earlier today. As part of standard verifcation, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
"Reminder: yo ur sim kyc pending, will be deactivated if not done by 5 PM today",KYC Scam
"A password change request was raised on your account today. Click [LINK] to confirm it was you. Access will be permanently removed if not verified soon. Thank you, Customer Support",Phishing
you won [amount]! claim at [link]!!!,Lottery Scam
"Job confirmed! Pay ₹2,500 registration fee to start.",Fake Job
Complete KYC within 2 hours or account will be blocked 💰,KYC Scam
"❗ Your electricity bill refund of ₹4,999 is pending, share your account number to process it.",Refund Scam
"bhai tera ICICI account me kuch suspicious login dikh raha hai, [LINK] pe check kar le 💰",Phishing
"Sir, Collect request sent, accept to receive money.",UPI Scam
"Heads up: aapka Flipkart order cancel ho gaya, refund ke liye account number bhej dijiye",Refund Scam
"Reminder: My uncle almost fell for a fake lottery message, good thing he checked with the bank first.",Safe
"Hi, My friend asked me to split the dinner bill through PhonePe!!!",Safe
"heads up: action required — your card access will be suspended before the day ends, resolve at [link].",Phishing
Heads up: This is to inform you that your Aadhaar and PAN linked KYC verification with ICICI has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] before midnight to ensure uninterrupted access to your account and UPI services.,KYC Scam
"Dear Customer, We noticed a login attempt from a device we don't recognize. Visit [LINK] within the next few hours to avoid disruption. Ignoring this message may lead to loss of banking access. Thank you, Customer Support",Phishing
"office se nikal raha hu, 20 min mein pahunch jaunga.",Safe
"This is regarding your pending income tax refund of ₹15,000. Our system was unable to verify your bank account details on file. Please update your information at [LINK] within 48 hours to avoid delay in receiving your refund.",Refund Scam
"✅ Btw, Please forward the code you received to complete your card upgrade.",OTP Scam
"HI, LET'S PLAN A GROUP STUDY SESSION BEFORE THE EXAMS.",Safe
"I paid Divya back ₹1,999 for the groceries through Google Pay.",Safe
"Hi sir, Your email linked to SBI internet banking needs re-verification. Visit [LINK] within the next few hours to avoid disruption. This must be completed right now.",Phishing
"QUICK, WHATS THE OTP THAT JUST CAME? NEED TO VERIFY UR TXN",OTP Scam
Happy birthday! Hope you have a great day,Safe
college assignment submit kar diya maine time pe.,Safe
"Dear Valued Customer, Your card details need to be re-confirmed after a recent policy update. Kindly re-verify your account information to continue using our services. Delay may lead to your card being blocked. Regards, Canara Bank Security Team",Phishing
"badhai ho! aap ₹10,000 ke voucher ke winner hain, [link] pe claim karein",Lottery Scam
"You'll get an SMS in a few seconds, please read it to me when it arrives.",OTP Scam
"It's good practice to verify any refund message directly through the official app, not links in SMS",Safe
"This is HDFC customer care, please confirm the OTP you received for security purposes. Failure to provide the code now will result in your card being blocked.",OTP Scam
"Your income tax refund of ₹15,000 has been approved. Verify your bank details at [LINK] to receive the amount",Refund Scam
"Your merchant transaction of ₹15,000 is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement.",UPI Scam
"aapke wallet ka kyc expire ho gaya hai, [LINK] pe complete kariye",KYC Scam
"Your your UPI app transaction of ₹2,500 failed. Enter your PIN again to complete it.",UPI Scam
"Selected for online job, deposit ₹3,300 to activate account.",Fake Job
"Hi sir, Your online banking session was flagged for review. Complete the security check at [LINK] to unlock your account. This is a final reminder before suspension. - Online Banking Team ❗",Phishing
"Hello, Your debit card has been temporarily blocked as a precaution. Confirm your card details through the secure form we sent. This must be completed within 2 hours. Team Kotak ✅",Phishing
"Hi, card block hone se bachane ke liye code batao jaldi",OTP Scam
I'm attaching the notes from today's lecture.,Safe
"Reminder: Good afternoon, this is regarding your recent PhonePe transaction which appears to be flagged for review. To release the hold and confirm this was you, our verification system has sent a one-time code to your registered mobile number. Kindly read it out so we can immediately clear the transaction and restore full access to your wallet!!!",OTP Scam
"Quick update: Action required — your card access will be suspended by 5 PM today, resolve at [LINK].",Phishing
"❗ yo easy task job available, ₹15,000 daily, join our telegram group now",Fake Job
"To claim your cashback of ₹2,500, accept the collect request sent to your UPI ID.",UPI Scam
"❗ aapko Diwali offer me gift mila hai, jaldi [LINK] pe register karein",Lottery Scam
"❗ aapka number KBC lucky draw me select hua hai, ₹99 jeetne ke liye [PHONE] par contact karein!!!",Lottery Scam
"FYI - JUST SHARE THE CODE U GOT, WILL SORT THE REFUND IN 2 MINS",OTP Scam
"Ok so, This is to inform you that your SBI account has been temporarily restricted following a routine security audit. To restore full access, kindly complete the identity verification process at [LINK] within the next 24 hours. We apologize for any inconvenience caused.",Phishing
"Reminder: courier deliver nahi hua, refund lene ke liye [LINK] pe details bhariye",Refund Scam
"The customer care executive verified my identity using my registered number, not OTP!!!",Safe
"badhai ho! aap ₹10,000 ke voucher ke winner hain, [LINK] pe claim karein",Lottery Scam
"aapka Flipkart order cancel ho gaya, refund ke liye accout number bhej dijiye",Refund Scam
"madam QR scan karke pin dal dijiye, cashback milega.",UPI Scam
"👉 I am calling from [BANK] fraud department, tell me the OTP to block the fraudulent transaction.",OTP Scam
"Dear customer, we detected unusual activity on your account. To prevent temporary suspension, please complete verification through the provided link immediately. SBI takes your account security seriously and this step is necessary to protect your funds.",Phishing
"ENTER UPI PIN TO GET REFUND OF ₹25,000",UPI Scam
"badhai ho! aap ₹4,999 ke voucher ke winner hain, [LINK] pe claim karein!!!",Lottery Scam
"💰 Note: madam bijli bill ka refund aana hai, UPI id confirm kar dijiye",Refund Scam
This is to inform you that your Aadhaar and PAN linked KYC verification with HDFC has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] before midnight to ensure uninterrupted access to your account and UPI services!!!,KYC Scam
Reminder: didi ki shaadi ke liye shopping karni hai is weekend,Safe
A refund has been initiated to your acount. Confirm your bank details at [LINK] to receive it.,Refund Scam
"Hi, sir aapka kyc pending hai, [LINK] pe turant updte kar dijiye",KYC Scam
"Ok so, Dear applicant, thank you for your interest in our organization. We are pleased to inform you that you have been selected for a work-from-home position involving simple online tasks. To activate your employee ID and receive your first task, kindly deposit a refundable amount of ₹15,000, which will be returned along with your first salary.",Fake Job
"A message just went to your phone, please tell me the digits. ✅",OTP Scam
Note: Can you help me move some furniture this Sunday?,Safe
"Dear Customer, We have detected unusual login activity on your SBI acount. Update your details immediately to avoid permanent suspension. Failure to act will result in account closure. Regards, SBI Security Team",Phishing
"✅ As per RBI guidelines, your PNB account KYC must be updated within 2 hours using the link below: [LINK]",KYC Scam
Your KYC verification has expired. Please update it right now to avoid account suspension.,KYC Scam
"your electricity bill refund of ₹500 is pending, share your account number to process it!!!",Refund Scam
"✅ Your merchant transaction of ₹3,300 is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement.",UPI Scam
"your merchant payment of [amount] is on hold, approve the collect request to release it.",UPI Scam
Ur merchant transaction of [AMOUNT] is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement.,UPI Scam
"Ok so, We are reaching out from the Canara Bank security desk regarding suspicious activity detected on your account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
update kyc to avoid service disruption. ⚠️,KYC Scam
"I am calling from Kotak fraud department, tell me the OTP to block the fraudulent transaction.",OTP Scam
Your Kotak account will be blocked right now unless you verify via [LINK].,Phishing
"Congratulations! You have been shortlisted for a work-from-home data entry job paying ₹1,200 per day.",Fake Job
"Just so you know - part time job available hai, form fill karke ₹2,500 milega, abhi apply karein",Fake Job
"code plz, urgent verification pending.",OTP Scam
"⚠️ FYI - just share the code u got, will sort the refund in 2 mins",OTP Scam
"GOOD AFTERNOON, THIS IS REGARDING YOUR RECENT PAYTM TRANSACTION WHICH APPEARS TO BE FLAGGED FOR REVIEW. TO RELEASE THE HOLD AND CONFIRM THIS WAS YOU, OUR VERIFICATION SYSTEM HAS SENT A ONE-TIME CODE TO YR REGISTERED MOBILE NUMBER. KINDLY READ IT OUT SO WE CAN IMMEDIATELY CLEAR THE TRANSACTION AND RESTORE FULL ACCESS TO YOUR WALLET.",OTP Scam
"Ok so, just share the code u got, will sort the refund in 2 mins",OTP Scam
"This is Canara Bank customer care, please confirm the OTP you received for security purposes",OTP Scam
Your PAN details could not be verified. Update your KYC at [LINK] before your acount is frozen.,KYC Scam
"FYI - This is PhonePe support, ur recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID. ✅",UPI Scam
"hey i sent a collect request on your UPI app for ₹10,000, jus approve it to get the money!!!",UPI Scam
"aapka number KBC lucky draw me select hua hai, ₹1,999 jeetne ke liye [PHONE] par contact karein",Lottery Scam
"can you read out the 6-digit code you just received? this is your last chance, share the otp or the transaction will be reported as fraud.",OTP Scam
"bhai ye payment request accept kr, ₹1,999 milega",UPI Scam
"aapko Diwali offer me gift mila hai, jaldi [LINK] pe register karein",Lottery Scam
💰 Login attempt blocked. Re-verify here: [LINK],Phishing
"This is Canara Bank customer care, pls confirm the OTP you received for security purposes. If you don't share the code within 2 minutes, your account will be locked permanently 🚨",OTP Scam
my friend asked me to split the dinner bill through bhim upi.,Safe
Your KYC verification has expired. Please update it by tonight to avoid account suspension. 🚨,KYC Scam
"PAN verfy nahi hua hai, jaldi kyc complete karo warna account freeze ho jayega!!!",KYC Scam
assignment ka deadline extend ho gaya hai teacher ne bola,Safe
"Your refund is ready, confirm details at [LINK]!!!",Refund Scam
"Btw, PAN verify nahi hua hai, jaldi kyc complete karo warna accnt freeze ho jayega",KYC Scam
"ghar baithe kaam karo, roz ₹799 kamao, telegram join karo",Fake Job
My salary slip and SBI account details matched perfectly this month.,Safe
"💰 yo ur online banking got a weird login attempt, verify asap [LINK].",Phishing
"Hello, Never share your OTP with anyone, even if they claim to be from the bank.",Safe
"Dear winner, we are delighted to inform you that your mobile number has been randomly selected in our nationwide lucky draw promotion. You have won a cash prize of ₹1,999. To claim your winnings, kindly contact our claims department at [PHONE] and provide your bank details for the prize transfer",Lottery Scam
"naya phone an online store se order kiya hai, kal aayega",Safe
"Hello, Earn [AMOUNT] daily, no experience needed, join now.",Fake Job
"ok so, assignment ka deadline extend ho gaya hai teacher ne bola!!!",Safe
"Hi, Your Paytm account will be suspended due to pending KYC. Verify now at [LINK].",KYC Scam
We could not process your gas subsidy refund. Please confirm your bank details via [LINK]!!!,Refund Scam
"the plumber fixed the leak, everything's working fine now.",Safe
"hi, My uncle almost fell for a fake lottery message, good thing he checked with the bank first!!! ⚠️",Safe
KYC complete karne ke liye jo otp aaya hai wo confrm kar dijiye,OTP Scam
quick update: your profile needs re-verification. [link],Phishing
"HEADS UP: I FINISHED READING THAT BOOK YOU RECOMMENDED, IT WAS GREAT.",Safe
"Dear Customer, Your account has been placed under temporary hold pending review. Reply with your registered email at [EMAIL] to confirm ownership.",Phishing
just so you know - my salary slip and bank of baroda account details matched perfectly this month.,Safe
⚠️ Your merchant transaction of [AMOUNT] is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement,UPI Scam
"Sir, hey i sent a collect request on Google Pay for ₹4,999, jus approve it to get the money",UPI Scam
"sir aapka resume shortlist hua hai, ₹10,000 deposit karke apna task account activate karein",Fake Job
"There's been a rise in fake KYC messages lately, plz be careful before clicking any links",Safe
"✅ Reminder: Yr income tax refund of ₹10,000 has been approved. Verify your bank details at [LINK] to receive the amount.",Refund Scam
maine UPI se rent bhej diya landlord ko,Safe
"sir aapka resume shortlist hua hai, ₹500 deposit karke apna task account activate karein.",Fake Job
"❗ hey ur wallet kyc expired, sort it here [LINK] before it stops working!!!",KYC Scam
"Action needed: your session expired, log in again [LINK].",Phishing
"Your payment of ₹3,300 was reversed by mistake, kindly share your account details to receive it back.",Refund Scam
"just share the code u got, will sort the refund in 2 mins",OTP Scam
"madam wo 6 digit code padh kar sunaiye, main verify kar dunga 🚨",OTP Scam
"⚠️ Reminder: Please read the verifiction number aloud, our system will auto-cancel the charge. If you don't share the code within 2 minutes, your account will be locked permanently.",OTP Scam
"AAPKO [AMOUNT] KA COLLECT REQUEST AAYA HAI, ACCEPT KAR LIJIYE PAISE MILENGE",UPI Scam
Complete KYC before the day ends or account will be blocked.,KYC Scam
My friend asked me to split the dinner bill through your UPI app. ⚠️,Safe
"Your KYC is due for renewal, click [LINK]. ❗",KYC Scam
"CHECK YOUR INBOX, THERE'S A NUMBER WE NEED FOR CONFIRMATION. ✅",OTP Scam
"🚨 SIM ka kyc pending hai, immediately tak update na kiya toh number band ho jayega",KYC Scam
"Earn [AMOUNT] daily, no experience needed, join now.",Fake Job
"💰 We are currently hiring for a remote data entry role that requires no prior experience. Successful candidates can earn up to ₹15,000 per day by completing basic online forms. To reserve your spot in this month's batch, pls pay a small registration fee, fully refundable after your first week of work!!!",Fake Job
"sir aapka refund [amount] ka process ho raha hai, bank details [link] pe daal dijiye",Refund Scam
"bhai ye job easy hai bas video like karni hai, ₹799 milega roz 👉",Fake Job
"👉 PAYMENT PENDING, APPROVE NOW ON GOOGLE PAY.",UPI Scam
"⚠️ This is PhonePe support, your recent payment failed due to a technical error. To reverse the deduction, plz approve the refund request we've just sent to your UPI ID.",UPI Scam
"I am calling from Axis Bank fraud department, tell me the OTP to block the fraudulent transaction. This is your last chance, share the OTP or the transaction will be reported as fraud.",OTP Scam
"⚠️ Congrats, you've won a smartphone! Click [LINK].",Lottery Scam
"Earn up to ₹2,500 weekly by liking YouTube videos and rating products, deposit ₹2,500 to activate your task accnt.",Fake Job
hi maam plz tell me the otp on ur screen rn its urgent!!! 🚨,OTP Scam
"Congratulations! You have been shortlisted for a work-from-home data entry job paying ₹2,500 per day.",Fake Job
"AAPKA NUMBER KBC LUCKY DRAW ME SELECT HUA HAI, ₹3,300 JEETNE KE LIYE [PHONE] PAR CONTACT KAREIN",Lottery Scam
"Hello, We could not confirm your identity during a recent transaction. Log in through [LINK] and re-confirm your credentials. - Canara Bank Alerts",Phishing
"hey ur an online store refund of ₹3,300 is ready, just confirm ur bank details here [LINK]",Refund Scam
"FYI - bhai transaction fail ho gaya tha, dobara pin dalke approve kar de",UPI Scam
I paid Vikram back ₹500 for the groceries through PhonePe.,Safe
"Btw, hey i sent a collect request on Paytm for ₹2,500, jus approve it to get the money",UPI Scam
"Dear customer, as per our records your recent order was cancelled and a refund of ₹15,000 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided.",Refund Scam
"just share the code u got, will sort the refund in 2 mins.",OTP Scam
"MEETING MOVED TO CONFERENCE ROOM 2, SAME TIME.",Safe
don't forget to bring the charger tomorrow.,Safe
I paid my friend back for the movie tickets using BHIM UPI.,Safe
"🚨 You'll get an SMS in a few seconds, please read it to me when it arrives. Failure to provide the code now will result in your card being blocked.",OTP Scam
"Ok so, Dear Valued Customer, Your account access has been temporarily restricted due to a security check. Our representative will call you at [PHONE]; please keep your details ready. This must be completed within 30 minutes. - Axis Bank Alerts",Phishing
"mera refund already aa gaya an online store se, sab thik hai",Safe
"👉 Refund pending, click [LINK] to claim ₹10,000.",Refund Scam
"this is Google Pay support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID.",UPI Scam
"Heads up: madam QR scan karke pin dal dijiye, cashback milega",UPI Scam
[name] asked me to confirm the upi payment b4 sending the invoice.,Safe
Your your UPI app transaction of ₹799 failed. Enter your PIN again to complete it.,UPI Scam
HEADS UP: A REFUND OF ₹799 IS PENDING. ENTER YOUR UPI PIN TO RECEIVE IT.,UPI Scam
"Note: Payment pending, approve now on your UPI app.",UPI Scam
"To reverse the wrong debit, we require the OTP sent to you just now!!! 💰",OTP Scam
You've won a car in our annual lucky draw! Pay a small processing fee to claim your prize at [LINK]. 💰,Lottery Scam
"This is regarding yr pending income tax refund of ₹3,300. Our system was unable to verify your bank account details on file. Please update your information at [LINK] within 48 hours to avoid delay in receiving your refund.",Refund Scam
"yo tax refund approved, verify ur accnt [LINK] to receive it",Refund Scam
you have received a payment request of ₹799 on phonepe. approve it to receive the money.,UPI Scam
"Flipkart refund approved, verify bank info now. ❗",Refund Scam
"💰 hii congrats ur selected for online typing job, pay ₹99 registration to confirm seat",Fake Job
"Good afternoon, this is regarding your recent your UPI app transaction which appears to be flagged for review. To release the hold and confirm this was you, our verification system has sent a one-time code to your registered mobile number. Kindly read it out so we can immediately clear the transaction and restore full access to your wallet.",OTP Scam
Reminder: Your PAN details could not be verified. Update your KYC at [LINK] before your account is frozen!!!,KYC Scam
"madam wo 6 digit code padh kar sunaiye, main verify kar dunga",OTP Scam
"QUICK, WHATS THE OTP THAT JUST CAME? NEED TO VERIFYY UR TXN",OTP Scam
"office se nikal raha hu, 20 min mein pahunch jaunga 🚨",Safe
"Axis Bank security alert: unusual login detected, confirm identity at [LINK] right now.",Phishing
