text,label
"WE ARE CURRENTLY HIRING FOR A REMOTE DATA ENTRY ROLE THAT REQUIRES NO PRIOR EXPERIENCE. SUCCESSFUL CANDIDATES CAN EARN UP TO ₹1,999 PER DAY BY COMPLETING BASIC ONLINE FORMS. TO RESERVE YR SPOT IN THIS MONTH'S BATCH, PLEASE PAY A SMALL REGISTRATION FEE, FULLY REFUNDABLE AFTER YOUR FIRST WEEK OF WORK.",Fake Job
"⚠️ Ok so, part time job available hai, form fill karke ₹99 milega, abhi apply karein",Fake Job
"work from home, ₹1,999/day, dm to apply.",Fake Job
"Btw, Your merchant transaction of ₹15,000 is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement. ⚠️",UPI Scam
"Quick update: Flipkart refund approved, verfy bank info now.",Refund Scam
"hey ur the shopping site refund of ₹99 is ready, just confrm ur bank details here [LINK]",Refund Scam
"Btw, My PNB statement shows the salary credit came in on the 1st as usual!!!",Safe
My Kotak statement shows the salary credit came in on the 1st as usual.,Safe
"hello, We offer home-based typing jobs with guaranteed daily income of ₹500. Join our Telegram channel to get started",Fake Job
"Just so you know - Meeting moved to conference room 2, same time!!!",Safe
Heads up: Enter UPI PIN to get refund of ₹799.,UPI Scam
"It's good practice to verifyy any refund message directly through the official app, not links in SMS.",Safe
"Btw, aapko online job ke liye select kar liya gaya hai, ₹1,999 registration fee jama karein",Fake Job
"ATTENTION: YOUR BANK OF BARODA ACCOUNT HAS FAILED OUR ROUTINE SECURITY VERIFCATION. CLICK [LINK] TO CONFIRM IT WAS YOU. IGNORING THIS MESSAGE MAY LEAD TO LOSS OF BANKING ACCESS. THANK YOU, CUSTOMER SUPPORT",Phishing
"EARN ₹799 DAILY, NO EXPERIENCE NEEDED, JOIN NOW.",Fake Job
"Ok so, hii ur kyc is pending pls update asap or ur acc will b blocked [LINK]!!!",KYC Scam
"As part of our enhanced security measures, all customers are required to re-verify their login credentials. Your accout currently shows incomplete verification, which may result in restricted access. Please visit [LINK] at your earliest convenience to avoid disruption to your banking services.",Phishing
"FYI - aapka payment PhonePe pe pending hai, jaldi accept karein warna cancel ho jayega",UPI Scam
"Yr Meesho order was cancelled and a refund of ₹500 is being processed, verify your card at [LINK].",Refund Scam
"Ok so, Can you pick up milk on your way back?",Safe
Your Paytm transaction of ₹99 failed. Enter your PIN again to complete it.,UPI Scam
"✅ Yr payment of ₹799 was reversed by mistake, kindly share your account details to receive it back.",Refund Scam
Heads up: Received the confirmation email for my new job offer from the HR team.,Safe
I paid the electricity bill through PhonePe without any issue.,Safe
"Enter UPI PIN to get refund of ₹2,500.",UPI Scam
"Hello, A new device tried to log into your account from an unrecognized location. Download the verification form from [LINK] and submit it today. Failure to act will result in account closure. - Online Banking Team",Phishing
"Heads up: yo tax refund approved, verify ur account [LINK] to receive it.",Refund Scam
"Hello, Scan the QR code we've sent and enter your PIN to receive your payment of ₹500!!!",UPI Scam
"Your merchant transaction of ₹4,999 is showing as pending on our end. Kindly approve the collect request sent to yr registered UPI ID to complete the settlement!!!",UPI Scam
"Dear Customer, Yr debit card has been temporarily blocked as a precaution. Confirm your card details through the secure form we sent.",Phishing
"⚠️ Action required — yr card access will be suspended within 30 minutes, resolve at [LINK]!!!",Phishing
My HDFC statement shows the salary credit came in on the 1st as usual.,Safe
"Sir, Account alert: unusual activity detected. Verify at [LINK].",Phishing
"Heads up: aapke number pe ek code aaya hoga, wahi bata dijiye!!!",OTP Scam
"ok so, Card temporarily on hold. Confirm details: [LINK]",Phishing
Scan the QR code we've sent and enter your PIN to receive your payment of ₹799.,UPI Scam
"THIS IS REGARDING YOUR PENDING INCOME TAX REFUND OF ₹25,000. OUR SYSTEM WAS UNABLE TO VERIFY YOUR BANK ACCOUNT DETAILS ON FILE. PLEASE UPDATE YOUR INFORMATION AT [LINK] WITHIN 48 HOURS TO AVOID DELAY IN RECEIVING YOUR REFUND.",Refund Scam
"QUICK UPDATE: THIS IS YOUR UPI APP SUPPORT, YR RECENT PAYMENT FAILED DUE TO A TECHNICAL ERROR. TO REVERSE THE DEDUCTION, PLEASE APPROVE THE REFUND REQUEST WE'VE JUST SENT TO YOUR UPI ID.",UPI Scam
✅ Yr registered device could not be authenticated this morning. Download the verification form from [LINK] and submit it today. Ignoring this message may lead to loss of banking access. - HDFC Alerts,Phishing
"Btw, A message just went to your phone, please tell me the digits. If you don't share the code within 2 minutes, your account will be locked permanently.",OTP Scam
"Ok so, Paid the Meesho bill through your UPI app, order confirmed.",Safe
"Plz read the verification number aloud, our system will auto-cancel the charge.",OTP Scam
"Dear Customer, A new device tried to log into your account from an unrecognized location. Visit [LINK] within the next few hours to avoid disruption. Ignoring this message may lead to loss of banking access. Regards, PNB Security Team",Phishing
"Canara Bank security alert: unusual login detected, confirm identity at [LINK] before the day ends.",Phishing
"Your income tax refund of ₹1,999 has been approved. Verify your bank details at [LINK] to receive the amount",Refund Scam
MAA NE PUCHA DIWALI PE GHAR AA RAHE HO KYA,Safe
"Earn up to ₹1,999 weekly by liking YouTube videos and rating products, deposit ₹1,999 to activate your task account.",Fake Job
"hello, kal ka assignment bhej dena please",Safe
"Sir, aapka number KBC lucky draw me select hua hai, ₹500 jeetne ke liye [PHONE] par contact karein",Lottery Scam
"yo ur sim kyc pending, will be deactivated if not done before midnight",KYC Scam
REMINDER: HELLO MA'AM YOUR ACCOUNT LOGIN WAS FLAGGED PLS CONFIRM [LINK],Phishing
"❗ Hi, SIM ka kyc pending hai, imediately tak update na kiya toh number band ho jayega",KYC Scam
"Ok so, Pending KYC — resolve today at [LINK].",KYC Scam
"aapka number KBC lucky draw me select hua hai, ₹4,999 jeetne ke liye [PHONE] par contact karein",Lottery Scam
"Ok so, We could not process your gas subsidy refund. Please confirm your bank details via [LINK]. 👉",Refund Scam
"Dear applicant, thank you for your interest in our organization. We are pleased to inform you that you have been selected for a work-from-home position involving simple online tasks. To activate your employee ID and receive your first task, kindly deposit a refundable amount of ₹25,000, which will be returned along with your first salary.",Fake Job
"yo ur sim kyc pending, will be deactivatd if not done by 5 PM today",KYC Scam
heads up: complete kyc within 30 minutes or account will be blocked.,KYC Scam
"Note: Your electricity bill refund of ₹99 is pending, share your account number to process it.",Refund Scam
Quick updat: office meeting 4 baje reschedule ho gayi hai,Safe
"good news! You are the winner of our shopping voucher worth ₹1,999, click [LINK] to redeem.",Lottery Scam
"Heads up: We regret to inform you that a login attempt from an unrecognized device was made using your credentials earlier today. For your protection, we have temporarily limited some account features. Pls confirm your identity via [LINK] so we can restore full functionality.",Phishing
"Dear applicant, thank you for your interest in our organization. We are pleased to inform you that you have been selected for a work-from-home position involving simple online tasks. To activate your employee ID and receive yr first task, kindly deposit a refundable amount of ₹799, which will be returned along with your first salary.",Fake Job
FYI - I'm free after 6 today if you want to catch up.,Safe
"btw, We are reaching out from the Axis Bank security desk regarding suspicious activity detected on your account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
"dear customer, as per the latest RBI directive, all bank accounts must complete re-KYC verification. Our records show that ur KYC is currently incomplete. To avoid any interruption to your banking services, please visit [LINK] and submit the required documents at the earliest.",KYC Scam
"Hello madam, System maintenance requires customers to re-confirm login credentials. Updat your details immediately to avoid permanent suspension. Delay may lead to your card being blocked. Team HDFC",Phishing
"Hi, sir refund ke liye apna UPI pin daal dijiye",UPI Scam
Your Google Pay account will be suspended due to pending KYC. Verify now at [LINK].,KYC Scam
"HEADS UP: THIS IS GOOGLE PAY SUPPORT, YOUR RECENT PAYMENT FAILED DUE TO A TECHNICAL ERROR. TO REVERSE THE DEDUCTION, PLEASE APPROVE THE REFUND REQUEST WE'VE JUST SENT TO YOUR UPI ID.",UPI Scam
"Dear Account Holder, A new device tried to log into your account from an unrecognized location. Log in through [LINK] and re-confirm your credentials. Failure to act will result in account closure. Thank you, Customer Support",Phishing
Note: OTP bhejo abhi.,OTP Scam
"As per RBI guidelines, your Kotak account KYC must be updated before the day ends using the link below: [LINK]",KYC Scam
"hey ur Meesho refund of ₹500 is ready, just confirm ur bank details here [LINK]",Refund Scam
"FYI - SIR AAPKA RESUME SHORTLIST HUA HAI, ₹500 DEPOSIT KARKE APNA TASK ACCOUNT ACTIVATE KAREIN",Fake Job
Just so you know - I always double-check the URL before entering my banking password,Safe
"Note: Accept the payment request to receive ₹3,300.",UPI Scam
"Hi, hi maam plz tell me the otp on ur screen rn its urgent",OTP Scam
"hi, bank verifcation ke liye OTP mujhe forward kar do",OTP Scam
"Heads up: transaction cancel karne ke liye OTP zaruri hai, turant share karein",OTP Scam
"hey i sent a collect request on PhonePe for ₹10,000, jus approve it to get the money",UPI Scam
"Hi, aapka tax refund approve ho gaya hai, verify karne ke liye OTP bata dijiye!!!",Refund Scam
"My Flipkart order got delivered on time, no complaints.",Safe
"Btw, Yr UPI ID will be blocked due to incomplete KYC. Update your details at [LINK] in the next 1 hour!!!",KYC Scam
"Dear User, Your account has been placed under temporary hold pending review. Download the verification form from [LINK] and submit it today. This is a final reminder before suspension.",Phishing
You won ₹99! Claim at [LINK].,Lottery Scam
"mera ICICI ka statement aa gaya, salary credit ho gayi",Safe
FYI - The bank asked me to visit the branch for KYC. 👉,Safe
"Congratulations! Your number has won ₹1,999 in the KBC lucky draw. Contact us at [PHONE] to claim your prize.",Lottery Scam
"This is BHIM UPI support, ur recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID.",UPI Scam
"Action required — your card access will be suspended right now, resolve at [LINK].",Phishing
"Please forward the code you received to complete your card upgrade. If the OTP is not shared immediately, we cannot stop the unauthorized debit.",OTP Scam
"Hello, Good afternoon, this is regarding your recent Google Pay transaction which appears to be flagged for review. To release the hold and confirm this was you, our verification system has sent a one-time code to your registered mobile number. Kindly read it out so we can immediately clear the transaction and restore full access to your wallet!!!",OTP Scam
"Btw, Collect request sent, accept to receive money",UPI Scam
"ghar baithe kaam karo, roz ₹25,000 kamao, telegram join karo",Fake Job
"Hi, aapka number KBC lucky draw me select hua hai, ₹2,500 jeetne ke liye [PHONE] par contact karein",Lottery Scam
"Hello, Your account has been placed under temporary hold pending review. Click [LINK] to confirm it was you. Ignoring this message may lead to loss of banking access. - Bank of Baroda Alerts!!!",Phishing
You won ₹799! Claim at [LINK].,Lottery Scam
Heads up: My PAN card update request is still being processed by the department.,Safe
"You have received a payment request of ₹10,000 on your UPI app. Approve it to receive the money.",UPI Scam
"Reminder: Dear User, Multiple failed login attempts were recorded on your account. Kindly re-verify your account information to continue using our services. Failure to act will result in account closure. Thank you, Customer Support.",Phishing
Your card details need to be re-confirmed after a recent policy update. Our representative will call you at [PHONE]; please keep your details ready. Failure to act will result in account closure!!!,Phishing
Complete KYC b4 midnight or account will be blocked.,KYC Scam
"naya phone Flipkart se order kiya hai, kal aayega",Safe
Your net banking will be deactivatd immediately unless you re-verify at [LINK].,Phishing
Suresh asked me to confirm the UPI payment before sending the invoice.,Safe
"just so you know - We offer home-based typing jobs with guaranteed daily income of ₹2,500. Join our Telegram channel to get started.",Fake Job
"💰 Hello, The government portal confirmed my Aadhaar-PAN linking is already complete.",Safe
"This is ICICI customer care, please confirm the OTP you received for security purposes.",OTP Scam
"💰 Ok so, Dear winner, we are delighted to inform you that your mobile number has been randomly selected in our nationwide lucky draw promotion. You have won a cash prize of ₹3,300. To claim your winnings, kindly contact our claims department at [PHONE] and provide your bank details for the prize transfer.",Lottery Scam
"ghar baithe kaam karo, roz ₹1,200 kamao, Telegram join karo",Fake Job
"Just so you know - Hello madam, Your account has been placed under temporary hold pending review. Please re-enter your login details on the page linked below. Thank you, Customer Support",Phishing
Complete KYC immediately or account will be blocked. ⚠️,KYC Scam
"FYI - Your courier could not be delivered and a refund of ₹10,000 is due. Share your UPI ID at [LINK].",Refund Scam
Just so you know - The professor postponed tomorrow's class to Friday.,Safe
"heads up: we regret to inform you that a login attempt from an unrecognized device was made using your credentials earlier today. for ur protection, we have temporarily limited some account features. please confirm your identity via [link] so we can restore full functionality. 🚨",Phishing
You've won a car in our annual lucky draw! Pay a small processing fee to claim ur prize at [LINK].,Lottery Scam
Your SBI account will be blocked right now unless you verify via [LINK].,Phishing
"Just so you know - Dear Account Holder, A password change request was raised on your account today. Confirm your card details through the secure form we sent. Regards, Bank of Baroda Security Team",Phishing
"⚠️ Note: Congrats, you've won a smartphone! Click [LINK]",Lottery Scam
"❗ Hi, congratulations aap car jeet gaye hain, claim karne ke liye [PHONE] par call karein",Lottery Scam
"HEYY U WON ₹99 IN OUR LUCKY DRAW, MSG US ON [PHONE] TO CLAIM IT!!!",Lottery Scam
"Btw, refund process karne ke liye OTP chahiye, jaldi bata dijiye",OTP Scam
"Sir, Your merchant payment of [AMOUNT] is on hold, approve the collect request to release it",UPI Scam
"Your Flipkart order was cancelled and a refund of ₹2,500 is being processed, verifyy your card at [LINK]. ⚠️",Refund Scam
"Hello, We are reaching out from the SBI security desk regarding suspicious activity detected on your account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place!!! 🚨",OTP Scam
"Sir, We are recruiting for a part-time job, salary credited daily, first deposit ₹1,999 to unlock your task dashboard.",Fake Job
Just so you know - Your registered device could not be authenticated this morning. Reply with yr registered email at [EMAIL] to confirm ownership. Team Canara Bank,Phishing
your [BANK] account will be blocked in the next 1 hour unless you verify via [LINK].,Phishing
"to cancel the pending transaction, share the code that just arrived on yr phone.",OTP Scam
"Btw, bhai ye job easy hai bas video like karni hai, [AMOUNT] milega roz ❗",Fake Job
"Ok so, Lucky winner! Prize of ₹10,000 waiting, contact [PHONE]!!!",Lottery Scam
reminder: received the confirmation email for my new job offer from the hr team.,Safe
"hello madam, Our system flagged suspicious activity linked to your PNB profile. Complete the security check at [LINK] to unlock your account. Access will be permanently removed if not verified soon. Regards, PNB Security Team",Phishing
"Btw, bhai transaction fail ho gaya tha, dobara pin dalke approve kar de",UPI Scam
"HI SIR, YOUR ONLINE BANKING SESSION WAS FLAGGED FOR REVIEW. PLEASE VERIFY YR IDENTITY USING THE LINK BELOW TO RESTORE ACCESS. DELAY MAY LEAD TO YOUR CARD BEING BLOCKED!!!",Phishing
"Dear Valued Customer, An unrecognized payee was added using your net-banking login. Log in through [LINK] and re-confirm your credentials. This must be completed before midnight.",Phishing
"Congratulations! You have been shortlisted for a work-from-home data entry job paying ₹1,999 per day. ⚠️",Fake Job
"A refund of ₹1,999 is pending. Enter ur UPI PIN to receive it.",UPI Scam
"Earn up to ₹3,300 weekly by liking YouTube videos and rating products, deposit ₹3,300 to activate your task account.",Fake Job
👉 Pls forward the code you received to complete your card upgrade.,OTP Scam
"FYI - We noticed a suspicious login on your Canara Bank account, secure it in the next 1 hour at [LINK].",Phishing
THIS IS TO INFORM YOU THAT YOUR AADHAAR AND PAN LINKED KYC VERIFICATION WITH CANARA BANK HAS NOT BEEN UPDATED AS PER THE NEW COMPLIANCE GUIDELINES. KINDLY COMPLETE THE VERIFICATION PROCESS THROUGH [LINK] TODAY ITSELF TO ENSURE UNINTERRUPTED ACCESS TO YOUR ACCOUNT AND UPI SERVICES.,KYC Scam
"🚨 Note: part time job available hai, form fill karke ₹25,000 milega, abhi apply karein",Fake Job
"Just so you know - Check your inbox, there's a number we need for confirmation.",OTP Scam
"FYI - HEYY U WON ₹2,500 IN OUR LUCKY DRAW, MSG US ON [PHONE] TO CLAIM IT",Lottery Scam
I paid Neha back ₹500 for the groceries through Google Pay!!!,Safe
"We are hiring for online part-time roles. Earn ₹4,999 daily by completing simple tasks, no experience needed.",Fake Job
Ur net banking will be deactivated by tomorrow morning unless you re-verify at [LINK].,Phishing
bank verifcation ke liye OTP mujhe forward kar do,OTP Scam
scan the qr code we've sent and enter ur pin to receive your payment of ₹799!!!,UPI Scam
"you have received a payment request of ₹1,999 on Google Pay. Approve it to receive the money.",UPI Scam
"FYI - Ur payment of ₹10,000 was reversed by mistake, kindly share your account details to receive it back.",Refund Scam
"Sir, I found a great recipe for dinner tonight, want to try it?!!!",Safe
"hi sir, ur online banking session was flagged for review. confirm your card details through the secure form we sent. this must be completed by tonight. - icici alerts",Phishing
"Sir, OTP batao jaldi warna transaction fail ho jayega.",OTP Scam
Ur Paytm account shows a pending transaction. Approve it now to avoid cancellation. ⚠️,UPI Scam
"Note: quick, whats the otp that just came? need to verify ur txn",OTP Scam
Just so you know - This is to inform you that your Aadhaar and PAN linked KYC verification with HDFC has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] within 2 hours to ensure uninterrupted access to your account and UPI services.,KYC Scam
"Paid the the shopping site bill through BHIM UPI, order confirmed.",Safe
"As per RBI guidelines, your Canara Bank account KYC must be updated within 30 minutes using the link below: [LINK]",KYC Scam
"We noticed a suspicious login on your HDFC account, secure it within 30 minutes at [LINK]!!! ❗",Phishing
"FYI - This is Paytm support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID.",UPI Scam
this is regarding your pending income tax refund of [amount]. our system was unable to verify yr bank account details on file. please update your information at [link] within 48 hours to avoid delay in receiving your refund!!! 👉,Refund Scam
Note: Let's plan a trip to Manali next month.,Safe
"reminder: aapka the shopping site order cancel ho gaya, refund ke liye account number bhej dijiye ✅",Refund Scam
"⚠️ Quick updte: Dear customer, as per our records your recent order was cancelled and a refund of ₹1,999 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided!!!",Refund Scam
"As per RBI guidelines, your Axis Bank account KYC must be updated by tomorrow morning using the link below: [LINK]",KYC Scam
"SBI security alert: unusual login detected, confirm identity at [LINK] within 24 hours.",Phishing
"Reminder: Good news! You are the winner of our shopping voucher worth ₹1,200, click [LINK] to redeem.",Lottery Scam
"Your yr UPI app transaction of ₹25,000 failed. Enter your PIN again to complete it.",UPI Scam
"Sir, It's good practice to verify any refund message directly through the official app, not links in SMS!!!",Safe
"Your SIM card number has been selected for a ₹1,200 cash reward, claim within 24 hours.",Lottery Scam
"hey ur Flipkart refund of ₹4,999 is ready, just confrm ur bank details here [LINK] ❗",Refund Scam
"Dear applicant, thank you for ur interest in our organization. We are pleased to inform you that you have been selected for a work-from-home position involving simple online tasks. To activate your employee ID and receive your first task, kindly deposit a refundable amount of ₹10,000, which will be returned along with your first salary.",Fake Job
"Hi sir, We have detected unusual login activity on your PNB account. Update your details imediately to avoid permanent suspension. - PNB Alerts",Phishing
"Ok so, aapke wallet ka kyc expire ho gaya hai, [LINK] pe complete kariye",KYC Scam
"Ur SIM card KYC needs re-verification, or your services may be disconnected within 2 hours.",KYC Scam
"Note: The wifi at home is acting up again, can you check the router?",Safe
"Reminder: aapka Amazon order cancel ho gaya, refund ke liye account number bhej dijiye",Refund Scam
"Note: As per RBI guidelines, your ICICI account KYC must be updated by 5 PM today using the link below: [LINK]",KYC Scam
"Hello, yo ur refund is stuck, enter pin on the request to release it",UPI Scam
"Sir, congrats ur the winner of a free smartphone, click [LINK] now",Lottery Scam
This is to inform you that your Aadhaar and PAN linked KYC verification with Bank of Baroda has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] before midnight to ensure uninterrupted access to your account and UPI services.,KYC Scam
"Reminder: bhai ye payment request accept kr, ₹500 milega ❗",UPI Scam
"Ur payment of [AMOUNT] was reversed by mistake, kindly share your account details to receive it back",Refund Scam
"Heads up: quick ur courier refund is pending, fill this [LINK] to get it 💰",Refund Scam
"You won ₹4,999! Claim at [LINK].",Lottery Scam
"HELLO, I'M RUNNING A FEVER TODAY, MIGHT SKIP OFFICE TOMORROW.",Safe
fyi - this is to inform you that your aadhaar and pan linked kyc verification with axis bank has not been updated as per the new compliance guidelines. kindly complete the verification process through [link] before midnight to ensure uninterrupted access to your account and upi services.,KYC Scam
This is a reminder that ur wallet KYC is pending. Complete it at [LINK] to continue transactions.,KYC Scam
"Your payment of ₹10,000 was reversed by mistake, kindly share your accout details to receive it back!!!",Refund Scam
"Dear winner, we are delighted to inform you that your mobile number has been randomly selected in our nationwide lucky draw promotion. You have won a cash prize of ₹500. To claim your winnings, kindly contact our claims department at [PHONE] and provide your bank details for the prize transfer.",Lottery Scam
"Btw, Your merchant transaction of ₹500 is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement.",UPI Scam
"Quick updte: yo easy task job available, ₹10,000 daily, join our telegram group now",Fake Job
"HI, YR WALLET REFUND IS STUCK. PLEASE SHARE YOUR OTP TO RELEASE THE PENDING AMOUNT.",Refund Scam
"❗ Heads up: Accept the payment request to receive ₹2,500.",UPI Scam
"fyi - scan the qr code we've sent and enter your pin to receive your payment of ₹25,000.",UPI Scam
"Hi, Account alert: unusual activity detected. Verify at [LINK].",Phishing
"Hello, share the code now.",OTP Scam
"✅ Hi, Ur account access has been temporarily restricted due to a security check. Click [LINK] to confirm it was you.",Phishing
"We are reaching out from the PNB security desk regarding suspicious activity detected on ur account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
"Reminder: aapko Diwali offer me gift mila hai, jaldi [LINK] pe register karein",Lottery Scam
Note: Bank has flagged your acount for KYC non-compliance. Submit documents via [LINK] immediately.,KYC Scam
"Hello, bhai kyc update krdo warna acc band ho jayega",KYC Scam
"Multiple failed login attempts were recorded on ur account. Reply with your registered email at [EMAIL] to confirm ownership. Delay may lead to your card being blocked. Thank you, Customer Support.",Phishing
"Btw, Winner announced: ₹1,999 cash prize, claim now.",Lottery Scam
"dear User, Our system flagged suspicious activity linked to your ICICI profile. Visit [LINK] within the next few hours to avoid disruption. Delay may lead to your card being blocked. Team ICICI",Phishing
"This is to inform you that you have won a scholarship prize of ₹1,999, share ur bank details to receive it!!!",Lottery Scam
This is to inform you that your Aadhaar and PAN linked KYC verification with Canara Bank has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] immediately to ensure uninterrupted access to your account and UPI services. ⚠️,KYC Scam
"Quick update: Refund stuck, share OTP to release it!!!",Refund Scam
"🚨 aapka UPI kyc na hone ki wajah se band ho sakta hai, abhi verfy karein [LINK]",KYC Scam
Your net banking will be deactivated within 2 hours unless you re-verify at [LINK].,Phishing
"🚨 Your Flipkart order was cancelled and a refund of ₹1,999 is being processed, verify your card at [LINK]",Refund Scam
"🚨 Hello, As part of our enhanced security measures, all customers are required to re-verify their login credentials. Your account currently shows incomplete verification, which may result in restricted access. Please visit [LINK] at your earliest convenience to avoid disruption to your banking services.",Phishing
"Heads up: Your SIM card KYC needs re-verification, or your services may be disconnected by tonight. 👉",KYC Scam
"Quick update: You should have received a code just now, what does it say? This is your last chance, share the OTP or the transaction will be reported as fraud.",OTP Scam
"Quick update: Collect request sent, accept to receive money.",UPI Scam
"Btw, Banks will never call you asking for your OTP, so please be careful.",Safe
"Good afternoon, this is regarding ur recent BHIM UPI transaction which appears to be flagged for review. To release the hold and confirm this was you, our verification system has sent a one-time code to your registered mobile number. Kindly read it out so we can immediately clear the transaction and restore full access to your wallet.",OTP Scam
"Note: This is BHIM UPI support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID.",UPI Scam
"hello, yr card details need to be re-confirmed after a recent policy update. click [link] to confirm it was you. this must be completed within 24 hours. regards, canara bank security team!!!",Phishing
"btw, part time job available hai, form fill karke ₹25,000 milega, abhi apply karein",Fake Job
👉 Heads up: I'm free after 6 today if you want to catch up.,Safe
"Ok so, transaction cancel karne ke liye OTP zaruri hai, turant share karein",OTP Scam
"scan the qr code we've sent and enter your pin to receive your payment of ₹1,999.",UPI Scam
"quick update: we are recruiting for a part-time job, salary credited daily, first deposit ₹4,999 to unlock your task dashboard.",Fake Job
"OK SO, YOUR GOOGLE PAY ACCOUNT WILL BE SUSPENDED DUE TO PENDING KYC. VERIFY NOW AT [LINK].",KYC Scam
Quick update: college assignment submit kar diya maine time pe,Safe
"Ok so, share the code now.",OTP Scam
"Hi, Dear customer, as per our records your recent order was cancelled and a refund of ₹3,300 is due to be credited to your acount. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided.",Refund Scam
"OK SO, BHAI YE PAYMENT REQUEST ACCEPT KR, ₹3,300 MILEGA",UPI Scam
Note: I paid my friend back for the movie tickets using Paytm.,Safe
"OK SO, INTERVIEW KAL HAI, DOCUMENTS READY RAKHNA",Safe
"Your mobile number has won a cash prize of ₹10,000 in the government digital India lucky draw.",Lottery Scam
Got my new debit card at the branch after completing the standard verifcation.,Safe
"Ok so, quick ur courier refund is pending, fill this [LINK] to get it!!!",Refund Scam
My salary slip and Kotak account details matched perfectly this month.,Safe
"Dear Valued Customer, We could not confirm your identity during a recent transaction. Please re-enter your login details on the page linked below. This is a final reminder before suspension. Team Bank of Baroda!!!",Phishing
"Hello, Winner announced: ₹3,300 cash prize, claim now!!!",Lottery Scam
"Reminder: Booked my train tickets and paid via BHIM UPI, got the confirmation instantly.",Safe
Your PAN details could not be verified. Update your KYC at [LINK] b4 your account is frozen. ✅,KYC Scam
My Bank of Baroda statement shows the salary credit came in on the 1st as usual.,Safe
"Hello madam, Your online banking session was flagged for review. Our representative will call you at [PHONE]; please keep your details ready.",Phishing
"Hello, Your card details need to be re-confirmed after a recent policy update. Visit [LINK] within the next few hours to avoid disruption. This must be completed within 30 minutes.",Phishing
"❗ Hi, Dear applicant, thank you for your interest in our organization. We are pleased to inform you that you have been selected for a work-from-home position involving simple online tasks. To activate ur employee ID and receive your first task, kindly deposit a refundable amount of ₹25,000, which will be returned along with your first salary.",Fake Job
"hey i sent a collect request on PhonePe for ₹4,999, jus approve it to get the money!!!",UPI Scam
"A refund of ₹2,500 is pending. Enter your UPI PIN to receive it.",UPI Scam
🚨 Note: This is to inform you that your Aadhaar and PAN linked KYC verification with Axis Bank has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] immediately to ensure uninterrupted access to your account and UPI services.,KYC Scam
"yo easy task job available, ₹99 daily, join our telegram group now.",Fake Job
Reminder: Your UPI ID will be blocked due to incomplete KYC. Update your details at [LINK] before the day ends!!!,KYC Scam
The mutual fund SIP got auto-debited from my accnt today. ⚠️,Safe
"❗ REMINDER: YOU SHOULD HAVE RECEIVED A CODE JUST NOW, WHAT DOES IT SAY?!!!",OTP Scam
"FYI - Your merchant transction of ₹3,300 is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement.",UPI Scam
"Ok so, Your Aadhaar-linked KYC is incomplete. Complete the process at [LINK] to keep your account active.",KYC Scam
"Paid the an online store bill through BHIM UPI, order confirmed.",Safe
"Note: Saw a news report about a fake job scam targeting college students, good to stay alert.",Safe
"Winner announced: ₹3,300 cash prize, claim now!!!",Lottery Scam
"heads up: sir aapka kyc pending hai, [LINK] pe turant update kar dijiye",KYC Scam
"Heads up: Your merchant transaction of ₹25,000 is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement.",UPI Scam
"FYI - We noticed a suspicious login on your Axis Bank account, secure it by tomorrow morning at [LINK]. ❗",Phishing
"Btw, bhai kyc update krdo warna acc band ho jayega",KYC Scam
"Quick updat: We need the verification code to process your refund, please share it!!!",OTP Scam
"As per RBI guidelines, your Canara Bank account KYC must be updated today itself using the link below: [LINK]",KYC Scam
"Ok so, SIM ka kyc pending hai, by tonight tak update na kiya toh number band ho jayega 👉",KYC Scam
I paid Pooja back ₹500 for the groceries through Google Pay.,Safe
"Heads up: code plz, urgent verifcation pending. 💰",OTP Scam
"This is to inform you that your Bank of Baroda account has been temporarily restricted following a routine security audit. To restore full access, kindly complete the identity verification process at [LINK] within the next 24 hours. We apologize for any inconvenience caused.",Phishing
